tweet,date,city,user_location,place,coordinates,id,link
"¿Cree usted que esta es la solución para la inseguridad en Bogotá? 

Conozca los detalles en &gt; https://t.co/1sloGbh2qc
Alcaldía Mayor de Bogotá #policianacional #seguridad #robos #colombia #bogota @ClaudiaLopez 
@Bogota https://t.co/fC3GOg4PrI",2020-11-07 22:21:00,Bogota,"Cundinamarca, Colombia",,,1325201612986601472,https://twitter.com/i/web/status/1325201612986601472
"Benedetti , Roy Barreras ,Claudia Lopez, piensan que con Biden va a cambiar radicalmente la política de los EEUU que tiene la mayor fuerza militar del mundo. Esperan que Harris sea lesbiana, que nombre en su gabinete a un  Navarro Wolf Gringo , y que apoye el narcotráfico. Error",2020-11-07 22:05:00,Bogota,Bogotá Colombia,,,1325197589353000960,https://twitter.com/i/web/status/1325197589353000960
"Biden: el que unió a Santos, Fajardo, Claudia López y Petro... Y recientemente al Duque en Colombia.",2020-11-07 21:52:00,Bogota,TABIO CUNDINAMARCA,,,1325194314104795136,https://twitter.com/i/web/status/1325194314104795136
"Me acuerdo todas las flores que le echaban a Claudia López, que por mujer, que por LGBT, que por hecha a pulso y no se cuántas ""cualidades"" más y ahora uno los ve bien calladitos por lo facha y xenófoba que resultó.

Esperemos a ver qué pasa con toda esa euforia por Kamala Harris",2020-11-07 21:23:56,Bogota,Bogotá,,,1325187251282739200,https://twitter.com/i/web/status/1325187251282739200
"Pronto tendremos a Claudia Lopez, informando de bandas criminales de Estadounidenses que hacen de las suya en portales de transmilenio.",2020-11-07 21:15:54,Bogota,Pereira Colombia,,,1325185229947088898,https://twitter.com/i/web/status/1325185229947088898
"Según Claudia López, “Bogotá no está en una crisis patética” de inseguridad
https://t.co/DdtSa6AkOH https://t.co/Pl13rnfeGy",2020-11-07 21:15:00,Bogota,"Bogotá, Colombia",,,1325185003479728128,https://twitter.com/i/web/status/1325185003479728128
"Asi es, vamos con toda en el 2022 a derrotar la mentira que dicen en redes, la intimidación y la discriminación que por ejemplo hace Claudia López como Alcaldesa y la manipulación del electorado porq siempre hacen otra cosa de lo q prometen en campaña. Vamos con toda!!!! https://t.co/ReSn4sWNdX",2020-11-07 20:43:32,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='011400155f5b72a2', url='https://api.twitter.com/1.1/geo/id/011400155f5b72a2.json', place_type='city', name='Zipaquirá', full_name='Zipaquirá, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.1041749971702, 4.94111999948753], [-73.9266930009862, 4.94111999948753], [-73.9266930009862, 5.13606299573008], [-74.1041749971702, 5.13606299573008]]]), attributes={})",,1325177086466781184,https://twitter.com/i/web/status/1325177086466781184
@felipesancheztv @ClaudiaLopez https://t.co/DSGyaNwuzM Lo congruente que es la petarda alcaldesa de Bogotá.,2020-11-07 20:35:20,Bogota,"Santa Rosa de Cabal, Colombia",,,1325175021271212038,https://twitter.com/i/web/status/1325175021271212038
"Los tibios como Robledo, Claudia López y Fajardo demostraron con creces que en el poder hacen los mismo que el Uribismo en 2022 vamos todos apoyar a Petro el único que no está aliado a ninguna mafia  #PetroPresidente2022",2020-11-07 20:34:50,Bogota,"Bogotá, Colombia",,,1325174895035052032,https://twitter.com/i/web/status/1325174895035052032
"@Juan_Florez Muy decepcionado de Claudia Lopez, mucho.",2020-11-07 20:31:15,Bogota,Bogotá.,,,1325173994786443265,https://twitter.com/i/web/status/1325173994786443265
@LoMujer En algún momento tendremos una hija de Venezolanos  como Vicepresidenta o presidenta de Colombia y Claudia Lopez se va a morder una teta de la rabia. Xenofoba.....,2020-11-07 20:30:42,Bogota,Pereira Colombia,,,1325173856261214210,https://twitter.com/i/web/status/1325173856261214210
¿Los mismos que romantizan a Biden don los mismos que votaron por Claudia López... Cierto?,2020-11-07 20:27:43,Bogota,"Bogotá, Colombia",,,1325173106193952768,https://twitter.com/i/web/status/1325173106193952768
"@ClaudiaLopez Mañana que le hagan lo mismo a ud, no vaya a posar de víctima por censura. @ClaudiaLopez ud y sus ya acostumbradas incongruencias. https://t.co/DSGyaNwuzM",2020-11-07 20:27:23,Bogota,"Santa Rosa de Cabal, Colombia",,,1325173023184449536,https://twitter.com/i/web/status/1325173023184449536
"“Bogotá no estaba sumida en la inseguridad”.  Claudia López. La mandataria admitió que los homicidios y hurtos a bicicletas son delitos de alto impacto que siguen aumentando, pero aseguró que la inseguridad no es algo generalizado en la capital. https://t.co/cvTj5aEp8h",2020-11-07 20:18:49,Bogota,Bogotà Colombia  ,,,1325170863784808449,https://twitter.com/i/web/status/1325170863784808449
@morenacactus Usan el mismo criterio con el que votaron por Claudia López https://t.co/APe9FO9OWW,2020-11-07 19:54:56,Bogota,Bogotá,,,1325164854966059010,https://twitter.com/i/web/status/1325164854966059010
"Pablo casado, Maduro, evo, claudia López, los kirchner, López obrador, en fin el foro de sao Pablo, está feliz con lo de Biden. Se que no estoy equivocado.",2020-11-07 19:26:15,Bogota,"Cartago, Colombia",,,1325157637491716097,https://twitter.com/i/web/status/1325157637491716097
@escriboconlaizq La Claudia Lopez gringa??,2020-11-07 19:19:11,Bogota,Gotham City,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325155858611761152,https://twitter.com/i/web/status/1325155858611761152
#LegítimaDefensa contra Claudia López: https://t.co/pHyurCUn0O,2020-11-07 19:16:33,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325155196054331398,https://twitter.com/i/web/status/1325155196054331398
"""Con una mujer que gana, ¡ganamos todas!"". Vea aquí el mensaje de la alcaldesa de Bogotá, Claudia López, a Joe Biden y Kamala Harris después de su triunfo en las #Elecciones2020  👉 https://t.co/SjSZ6KrTlF https://t.co/S03NUXuv2s",2020-11-07 19:09:17,Bogota,Bogotá,,,1325153365580541954,https://twitter.com/i/web/status/1325153365580541954
"Me gustaría que alguien me explicará cuál es él problema con Claudia López, por qué dicen que ella es igual que Peñaloza https://t.co/DJLRZW4PrP",2020-11-07 19:07:19,Bogota,Bogota,,,1325152870753325063,https://twitter.com/i/web/status/1325152870753325063
Claudia López responde a contradictores que la acusan de xenófoba https://t.co/fndigYLRyf a través de @eltiempo,2020-11-07 19:03:03,Bogota,Bogotá,,,1325151797749506051,https://twitter.com/i/web/status/1325151797749506051
"Esa esperanza colectiva gringa me preocupa.

Esto tiene que ser como con Claudia López: ""bien que no gane el contrario pero no podemos olvidar que ella es una joyita""",2020-11-07 19:01:18,Bogota,"Bogota, Colombia",,,1325151357842681856,https://twitter.com/i/web/status/1325151357842681856
"La señora Claudia López,se equivocó al hacer una Ciclorutas por la calle 13,ya que ésta vía es muy congestiónada por la cantidad de mulas y camiones que circulan por esta Vía.Lo Mejor hubiera sido ampliar la vía para hacer  la Cicloruta.",2020-11-07 18:58:37,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='01bb424614787b00', url='https://api.twitter.com/1.1/geo/id/01bb424614787b00.json', place_type='city', name='Soacha', full_name='Soacha, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.3245060040522, 4.36906599548159], [-74.1959200001291, 4.36906599548159], [-74.1959200001291, 4.61045199686106], [-74.3245060040522, 4.61045199686106]]]), attributes={})",,1325150683671130114,https://twitter.com/i/web/status/1325150683671130114
"@NoticiasCaracol So, Claudia López tenía razón 💁🏻‍♂️",2020-11-07 18:54:28,Bogota,"Bogotá, Colombia",,,1325149638807089158,https://twitter.com/i/web/status/1325149638807089158
"🚨 Alcaldesa Claudia López confirma exclusiva de la @Uinvestigativa sobre golpe a alias Willy Melean, uno de los venezolanos más buscados en su país y quien lideraba una banda que delinquía en Colombia. Le contamos👇 https://t.co/gxTglLzjWX",2020-11-07 18:53:19,Bogota,Bogotá,,,1325149347827253248,https://twitter.com/i/web/status/1325149347827253248
#InfoBogotá. Es injusto que me acusen de xenófoba’: Claudia López. La alcaldesa de Bogotá habla de su primer año. Dice que es injusto que la acusen de xenófoba. https://t.co/hqDRBBCyt4,2020-11-07 18:48:54,Bogota,Bogotá,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325148237523681281,https://twitter.com/i/web/status/1325148237523681281
"Nosotros: ¡No más policías!

Claudia López: ¡1000 más policías!",2020-11-07 18:42:57,Bogota,"Bogotá, Colombia",,,1325146739372814336,https://twitter.com/i/web/status/1325146739372814336
"Sin un resultado oficial, Claudia López da como ganador a Joe Biden en las elecciones de EE.UU.
 https://t.co/SfMUXEQJHC ...  la que sabe, sabe.... @ClaudiaLopez",2020-11-07 18:37:47,Bogota,Villavicencio,,,1325145438584856576,https://twitter.com/i/web/status/1325145438584856576
La alcaldesa Claudia López habló de la victoria de Joe Biden y Kamala Harris en las #Elecciones2020. Vea aquí su mensaje 👉 https://t.co/idCy8vrfGL https://t.co/ztojnjrvqE,2020-11-07 18:30:33,Bogota,"Bogotá, Colombia",,,1325143618256953345,https://twitter.com/i/web/status/1325143618256953345
"Durante la visita de la alcaldesa al Nuevo Comando de la @PoliciaBogota, confirmó que esta obra estará lista entre junio y julio de 2021. 🏪 https://t.co/LCeYaWt8Fc",2020-11-07 18:24:12,Bogota,"Bogotá, Colombia",,,1325142023267999744,https://twitter.com/i/web/status/1325142023267999744
"“Así como superamos el primer pico de la pandemia, así vamos a superar los desafíos de seguridad y convivencia”, es el mensaje de la alcaldesa @ClaudiaLopez desde el avance de obras del Nuevo comando de la Policía, a Bogotá. &gt;&gt;https://t.co/LCeYaWt8Fc https://t.co/PXaNAweuLR",2020-11-07 18:19:33,Bogota,"Bogotá, Colombia",,,1325140849550794754,https://twitter.com/i/web/status/1325140849550794754
"Los únicos que coronan como presidente a Biden - Harris, son los medios del cabal. No he visto el primer mandatario a Exepxión de Claudia López que lo promulgue",2020-11-07 18:18:01,Bogota,Manizales,,,1325140465780477952,https://twitter.com/i/web/status/1325140465780477952
Claudia López señala de 'histórica' la victoria de Biden https://t.co/e9Qc2BPXmG https://t.co/POm9nRMzOP https://t.co/Va4dZTLfcw,2020-11-07 18:16:33,Bogota,"Bogotá, Colombia",,,1325140096689958919,https://twitter.com/i/web/status/1325140096689958919
@JaviCruzN1 Jajajaja Claudia López siempre callando bocas 🤣🤣🤣🤭🤭🤭🤭🤭 https://t.co/4oSAn1IDjE,2020-11-07 18:14:31,Bogota,Bogota,,,1325139583131029505,https://twitter.com/i/web/status/1325139583131029505
"Kamala Harris, dicen en caracol, dice si pero luego no.

La colocan en la izquierda.
Claudia López, pero sin ego.

No esperen mucho.",2020-11-07 18:06:51,Bogota,. ,,,1325137657081462784,https://twitter.com/i/web/status/1325137657081462784
@taverinez @Matador000 la gente asura y que biden es el cambio amanecerá y veremos lo mismo pensaba de claudia lópez,2020-11-07 17:59:59,Bogota,BOGOTA,,,1325135928810119168,https://twitter.com/i/web/status/1325135928810119168
"Celebran el triunfo del candidato a la presidencia de los Estados Unidos apoyado por Maduro, Timochenko, Santrich, Evo Morales, Daniel Ortega, Claudia López y Gustavo Petro.

@vanessavallej0 @SdrodriguezT",2020-11-07 17:56:19,Bogota,"Alcalá, Colombia",,,1325135005316624390,https://twitter.com/i/web/status/1325135005316624390
@RodrigoUprimny Lo mismo decían de Claudia López...,2020-11-07 17:53:25,Bogota,. ,,,1325134274262151169,https://twitter.com/i/web/status/1325134274262151169
"#InfoBogotá. Claudia López señala de 'histórica' la victoria de Biden. También celebró que Kamala Harris sea la nueva vicepresidenta. 

https://t.co/opPGG7aukb",2020-11-07 17:49:53,Bogota,Bogotá,,,1325133383781920769,https://twitter.com/i/web/status/1325133383781920769
Kamala Harris es la versión gringa de Claudia López,2020-11-07 17:48:34,Bogota,"Chelyabinsk, Rusia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325133052897599493,https://twitter.com/i/web/status/1325133052897599493
"@ELTIEMPO @Uinvestigativa Y después dicen que Claudia López fomenta la xenofobia y el odio, que aquí solo viene gente buena de Venezuela. Si como no.",2020-11-07 17:43:00,Bogota,"Armenia, Colombia",,,1325131651861524481,https://twitter.com/i/web/status/1325131651861524481
Claudia López va a celebrar el título de @SantaFe de este 2020. Ganamos todos mi hermano,2020-11-07 17:41:26,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325131258309926914,https://twitter.com/i/web/status/1325131258309926914
"Claudia López siempre le hecha la culpa a los demás, ella nunca asume sus errores. https://t.co/xbkgMdchYc",2020-11-07 17:39:39,Bogota,Bogotá,,,1325130808227749891,https://twitter.com/i/web/status/1325130808227749891
"Claudia López dizque ""ganamos""  jajajajajajajajajajajajajajajajajajajajaja",2020-11-07 17:35:18,Bogota,Bogotá.,,,1325129713782820864,https://twitter.com/i/web/status/1325129713782820864
"""Ganamos""? No sabia que Claudia Lopez era ciudadana estadounidense... https://t.co/PBMcVuu19H",2020-11-07 17:31:25,Bogota,"Bogotá, Colombia",,,1325128736065253377,https://twitter.com/i/web/status/1325128736065253377
"Discursos de odio y discriminación están mandados a recoger, muy similar a lo q está pasando con la Alcaldesa de Bogotá Claudia López.
#NoMasXenofobia
#NoMasDiscriminación",2020-11-07 17:26:40,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0108719a46d43977', url='https://api.twitter.com/1.1/geo/id/0108719a46d43977.json', place_type='city', name='Sopó', full_name='Sopó, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.0208540037527, 4.77713299591826], [-73.9352870009995, 4.77713299591826], [-73.9352870009995, 4.94624200260543], [-74.0208540037527, 4.94624200260543]]]), attributes={})",,1325127544253915142,https://twitter.com/i/web/status/1325127544253915142
"Necesitamos mujeres en el sector público  con perspectiva de género, para avanzar y  empoderar a la mujeres en temas económicos ,educativos , de seguridad y paz. 
Próximo presidente en Colombia Claudia López . https://t.co/YIawqsVHK0",2020-11-07 17:23:50,Bogota,Bogota,,,1325126828772749312,https://twitter.com/i/web/status/1325126828772749312
"@cesarecolo Esa es la moda, acá ganó Claudia Lopez por ser lesbiana.",2020-11-07 17:16:59,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325125105761067008,https://twitter.com/i/web/status/1325125105761067008
"@SamuelZapata123 @Andrea_Q23 Claudia López, la ministra del interior...",2020-11-07 17:13:53,Bogota,. ,,,1325124327088431107,https://twitter.com/i/web/status/1325124327088431107
"@Aule999 @Crittiko @ClaudiaLopez Señor @JoseCuelloB, el doctor García Parra, haciéndose un poco el loquillo, no le gusta admitir que Claudia López miente de oficio. Si fuera tan amable, usted que es juicioso con eso, ayúdenos a recordar algunas de las mentiras de la populista López.",2020-11-07 17:05:42,Bogota,"Bogotá, Colombia.",,,1325122266405900288,https://twitter.com/i/web/status/1325122266405900288
"#Voces | 🗣️ De manera anticipada, Claudia López llamó a Joe Biden nuevo presidente de los EE.UU

Más detalles aquí 👉 https://t.co/wc7IJfSTzp https://t.co/cSJEvRenqm",2020-11-07 17:01:19,Bogota,Bogotá,,,1325121161005572096,https://twitter.com/i/web/status/1325121161005572096
Peñalosa hizo más contra la xenofobia que Claudia López.,2020-11-07 16:55:57,Bogota,"Bogotá, Colombia",,,1325119810477322242,https://twitter.com/i/web/status/1325119810477322242
"@Aule999 @Crittiko @ClaudiaLopez Pues que es mentira, señor, como buena parte de las cosas que dice. https://t.co/XbIp6b6i7p",2020-11-07 16:53:01,Bogota,"Bogotá, Colombia.",,,1325119075123666945,https://twitter.com/i/web/status/1325119075123666945
"@Aule999 @Crittiko @ClaudiaLopez No tengo a la mano cuando dice exactamente eso -lo dijo, lo recuerdo perfecto, luego se lo envío- pero encontré esta entrevista donde afirma que Peñalosa fue peor que Petro. Hágame el hp favor. https://t.co/NptlD5vyqR",2020-11-07 16:50:16,Bogota,"Bogotá, Colombia.",,,1325118382056886274,https://twitter.com/i/web/status/1325118382056886274
"No me imagino a petro o claudia López, siendo presidentes, sin la más mínima educación, representando al país en el exterior, que vergüenza.",2020-11-07 16:50:02,Bogota,Bogota Colombia,,,1325118322673922052,https://twitter.com/i/web/status/1325118322673922052
Y esta sentada a la derecha del expresodente.....su nombre Claudia López....,2020-11-07 16:44:54,Bogota,Bogotá,,,1325117029737697284,https://twitter.com/i/web/status/1325117029737697284
"Yo: Por fin, ¡Biden ganó!
Mi hija: No era Claudia López?

Debo dejar de hablar tanto de política en la casa.",2020-11-07 16:43:17,Bogota,"Bogotá, Colombia",,,1325116623548801025,https://twitter.com/i/web/status/1325116623548801025
"@juanitama97 @ClaudiaLopez Claudia López está haciendo lo posible por evitar el crimen en bogota, está claro que no todos los venezolanos tienen malas intenciones pero si bien la mayoría optan por el camino fácil del hurto y estafas. Esto es algo que no se puede pasar por alto",2020-11-07 16:43:04,Bogota,"Ibagué, Colombia",,,1325116570738323458,https://twitter.com/i/web/status/1325116570738323458
"Uribe necesita de la guerrilla para justificar la violencia y Claudia López de los venezolanos para justificar la inseguridad. Lo que resultará ahora, es una polarización entre ladrones colombianos y ladrones venezolanos. Vendrá un apoya a quién.",2020-11-07 16:33:58,Bogota,Bogotá,,,1325114280782536704,https://twitter.com/i/web/status/1325114280782536704
"Hoy existe de hecho en Bogotá una coalición de oposición pública a Claudia López: uribismo, petrismo, vargasllerismo, aunque en el Concejo se manifiestan de otra manera.",2020-11-07 16:29:06,Bogota,Bogotá - Colombia,,,1325113055152377858,https://twitter.com/i/web/status/1325113055152377858
@ELTIEMPO Y qué opinará el presidente Iván Duque de Claudia López?,2020-11-07 16:05:06,Bogota,Bogota,,,1325107017275629568,https://twitter.com/i/web/status/1325107017275629568
"¿Qué opina Claudia López sobre el presidente Iván Duque? 

La alcaldesa, en entrevista para EL TIEMPO, aclaró la relación entre el Gobierno Nacional y el Distrito durante su primer año de mandato. 
➡️ https://t.co/ZxJGSINWWy https://t.co/yyjg39EHUH",2020-11-07 16:00:02,Bogota,"Bogotá, Colombia",,,1325105738650411009,https://twitter.com/i/web/status/1325105738650411009
La gente que justifica la xenofobia de Claudia Lopez: https://t.co/BiEQ2bBTfk,2020-11-07 15:55:33,Bogota,Bogotá,,,1325104613897408513,https://twitter.com/i/web/status/1325104613897408513
"Muy didáctico el caso de la alcaldesa de Bogotá, Claudia López. 
Enseña que la integrante de una minoría excluida puede sumarse sin pudor al desprecio por otra minoría excluida. 
Y además decirse ""de izquierda"".",2020-11-07 15:54:18,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325104297005228032,https://twitter.com/i/web/status/1325104297005228032
"@bogotamuyfirme @ClaudiaLopez Claudia López representa la decadencia cultural, moral, económica y social de Bogotá.",2020-11-07 15:50:30,Bogota,Bogotá,,,1325103343472160768,https://twitter.com/i/web/status/1325103343472160768
"🚨 Claudia López felicita a Policía por golpe a banda de venezolanos. La alcaldesa confirma la exclusiva de la @Uinvestigativa sobre golpe a 'Willy Melean', uno de los venezolanos más buscados en su país y quien lideraba banda que delinquía en Colombia. 👉 https://t.co/r2bujtxnEu https://t.co/Oejq8f2cM4",2020-11-07 15:49:47,Bogota,"Bogotá, Colombia",,,1325103161691041792,https://twitter.com/i/web/status/1325103161691041792
"#ComisiónPrimera | HC @alvaroargote, vocero de la bancada @PoloDemocratico, afirma:

-A Claudia López le corresponde hacer el ordenamiento de la ciudad, para los próximos 20 años.

#POT",2020-11-07 15:21:10,Bogota,"Bogotá, Colombia",,,1325095959492259840,https://twitter.com/i/web/status/1325095959492259840
"@asiloveo30 @vmolinav @ClaudiaLopez Correcto, una contradicción increíble. De ahora en adelante todos deberíamos referirnos a ella como la #AlcaldesaLesbiana Claudia López cada vez que sea mencionada, a ver que le parece",2020-11-07 15:17:12,Bogota,"Bogotá, Colombia",,,1325094962996895752,https://twitter.com/i/web/status/1325094962996895752
"@BluRadioCo @ClaudiaLopez No solo Claudia Lopez, muuuchos mas",2020-11-07 15:10:30,Bogota,Colombia,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325093273992634374,https://twitter.com/i/web/status/1325093273992634374
@Johanajjcol @ClaudiaLopez Eso es carácter femenino....según Claudia López.,2020-11-07 15:05:12,Bogota,"Cota, Colombia",,,1325091942741504007,https://twitter.com/i/web/status/1325091942741504007
@merv59 @LeilaChujfi @Deliana07 @NoticiasUno @Canal1Colombia @NoticiasRCN @NoticiasCaracol @WRadioColombia @NCprensa @NotiCartagena @lafm @wicarni @LaPazColombiani @CeDemocratico @elespectador @GiordanoBrunoFi @gurozu @CMILANOTICIA @BluRadioCo @TuiterosBluCo @RoyBarreras @petrogustavo @GustavoBolivar @IvanCepedaCast ¿Se pasa? Como con Claudia López y toda la recua de tibios y proverdes que dizque «critican» a @petrogustavo Estos señores no bloquean de casualidad. Allá arriba hay una guerra carnicera. Si no se mueven el fascismo también se los lleva. Ratro si todos andan untados .,2020-11-07 15:03:03,Bogota,Bogotá,,,1325091402288656386,https://twitter.com/i/web/status/1325091402288656386
"@GarciaColorad0 Por lo menos actualicé. Martuchis, La Cabal, Paloma Valencia, Noemi Sanín...

Ahora resulta que Claudia Lopez es la primera mujer con carácter 🤣🤣🤣🤣🤣🤣",2020-11-07 14:56:24,Bogota,Sabana de Bogotá ,,,1325089728811700229,https://twitter.com/i/web/status/1325089728811700229
@ClaudiaLopez   y Minhacienda presentan planes para el rescate económico de Bogotá. El 'Plan Marshall' y los cupos de endeudamiento fueron discutidos y aprobados por el Concejo de la ciudad. https://t.co/vRjdAaL5LQ,2020-11-07 14:47:15,Bogota,Bogotà Colombia  ,,,1325087424729542656,https://twitter.com/i/web/status/1325087424729542656
"Lo de Claudia López ya es un discurso preparado y al señalar  culpables sin pensar en las consecuencias de sus palabras, lleva a la xenofobia a la gente que la sigue. Preocupa y bastante la postura de esta señora. https://t.co/btMHLDMDq8",2020-11-07 14:41:20,Bogota,Bogotá ,,,1325085935080411140,https://twitter.com/i/web/status/1325085935080411140
@ClaudiaLopez @PoliciaBogota @SeguridadBOG Acompáñanos ciudadanos Bogotanos a firmar en próximo año la revocatoria de la inepta petulante Claudia López,2020-11-07 14:37:43,Bogota,"Bogotá, Colombia",,,1325085026392936449,https://twitter.com/i/web/status/1325085026392936449
"@DanielSamperO Como será de populista Claudia López que hasta Daniel Samper se está dando cuenta, pura pantalla y cero trabajo",2020-11-07 14:36:51,Bogota,"Bogotá, Colombia",,,1325084808876355584,https://twitter.com/i/web/status/1325084808876355584
"@ClaudiaLopez Claudia insiste, se re afirma en la estigmatización. Es como leer prensa Española y sus ""bandas colombianas"". Los xenofóbicos felices y llenos de orgullo, popularidad arriba. No hay asesoría en DH, migraciones o inclusión, Claudia no escucha, no lee, no ve:https://t.co/GMLz7a975R",2020-11-07 14:20:22,Bogota,Bogotá,,,1325080658327302149,https://twitter.com/i/web/status/1325080658327302149
"La alcaldía de Claudia López ya tiene firmado el cupo de endeudamiento de Bogotá por $10,7 billones; recursos con los que se dará paso a una serie de alivios económicos para personas y empresas https://t.co/1B65y2Bd72",2020-11-07 14:16:01,Bogota,"Bogotá, Colombia",,,1325079565836951552,https://twitter.com/i/web/status/1325079565836951552
Claudia López va a buscar y difundir todas las noticias que pueda sobre delitos cometidos por venezolanos para demostrar que tenía razón,2020-11-07 14:10:34,Bogota,Bogotá,,,1325078192034615296,https://twitter.com/i/web/status/1325078192034615296
